gesture,run,iteration,label,S11_0,S11_1,S11_2,S11_3,S11_4,S11_5,S11_6,S11_7,S11_8,S11_9,S11_10,S11_11,S11_12,S11_13,S11_14,S11_15,S11_16,S11_17,S11_18,S11_19,S11_20,S11_21,S11_22,S11_23,S11_24,S11_25,S11_26,S11_27,S11_28,S11_29,S11_30,S11_31,S11_32,S11_33,S11_34,S11_35,S11_36,S11_37,S11_38,S11_39,S11_40,S11_41,S11_42,S11_43,S11_44,S11_45,S11_46,S11_47,S11_48,S11_49,S11_50,S11_51,S11_52,S11_53,S11_54,S11_55,S11_56,S11_57,S11_58,S11_59,S11_60,S11_61,S11_62,S11_63,S11_64,S11_65,S11_66,S11_67,S11_68,S11_69,S11_70,S11_71,S11_72,S11_73,S11_74,S11_75,S11_76,S11_77,S11_78,S11_79,S11_80,S11_81,S11_82,S11_83,S11_84,S11_85,S11_86,S11_87,S11_88,S11_89,S11_90,S11_91,S11_92,S11_93,S11_94,S11_95,S11_96,S11_97,S11_98,S11_99,S21_0,S21_1,S21_2,S21_3,S21_4,S21_5,S21_6,S21_7,S21_8,S21_9,S21_10,S21_11,S21_12,S21_13,S21_14,S21_15,S21_16,S21_17,S21_18,S21_19,S21_20,S21_21,S21_22,S21_23,S21_24,S21_25,S21_26,S21_27,S21_28,S21_29,S21_30,S21_31,S21_32,S21_33,S21_34,S21_35,S21_36,S21_37,S21_38,S21_39,S21_40,S21_41,S21_42,S21_43,S21_44,S21_45,S21_46,S21_47,S21_48,S21_49,S21_50,S21_51,S21_52,S21_53,S21_54,S21_55,S21_56,S21_57,S21_58,S21_59,S21_60,S21_61,S21_62,S21_63,S21_64,S21_65,S21_66,S21_67,S21_68,S21_69,S21_70,S21_71,S21_72,S21_73,S21_74,S21_75,S21_76,S21_77,S21_78,S21_79,S21_80,S21_81,S21_82,S21_83,S21_84,S21_85,S21_86,S21_87,S21_88,S21_89,S21_90,S21_91,S21_92,S21_93,S21_94,S21_95,S21_96,S21_97,S21_98,S21_99
Open,0,11,4,0.7355154,0.7254493,0.7184285,0.7086811,0.70552355,0.70038044,0.6954484,0.6915175,0.68757766,0.6839718,0.6866285,0.68303263,0.6821591,0.68405014,0.6799721,0.6813303,0.68224835,0.6759664,0.67627704,0.6672531,0.6660866,0.65019536,0.64916074,0.64023423,0.62980306,0.6168232,0.610745,0.59577125,0.58641905,0.5770035,0.5654615,0.55627793,0.5448401,0.5339671,0.52342886,0.5180387,0.50774163,0.4998426,0.49049544,0.48223948,0.473534,0.46451157,0.452391,0.44353673,0.4320283,0.42005166,0.40465614,0.39010322,0.3741469,0.35483855,0.3352905,0.3156881,0.29406267,0.27147567,0.24795102,0.22536962,0.20296238,0.18006872,0.15830599,0.13435766,0.11687678,0.099356346,0.08571486,0.077037305,0.07826109,0.08624415,0.10087525,0.117844954,0.13557097,0.15507671,0.17516921,0.19620775,0.2164515,0.23894301,0.25925145,0.28210303,0.30405527,0.326379,0.3474875,0.37133235,0.3941296,0.41631535,0.44314608,0.46403855,0.48491356,0.5052255,0.5248398,0.5443605,0.5622705,0.5790381,0.5911698,0.60306317,0.6131915,0.62232757,0.6259848,0.6320921,0.63605046,0.6372037,0.6413859,0.64651334,0.0040433304,0.004184813,0.004085135,0.0042062253,0.0042181164,0.0043602507,0.004389961,0.0044446066,0.004487736,0.004704037,0.0048870514,0.0051023983,0.0053851157,0.005634547,0.0059057763,0.0064648157,0.0070382594,0.0075036627,0.0077809934,0.00841726,0.009387446,0.009796039,0.010497704,0.011114395,0.011670773,0.012128628,0.012292296,0.012679814,0.012953943,0.01320131,0.013567265,0.013827348,0.014330305,0.014855809,0.015302171,0.016007897,0.016666938,0.017392455,0.018052202,0.019038301,0.019937947,0.020913612,0.021853367,0.022878319,0.023814682,0.024864256,0.02582231,0.026673382,0.02784753,0.02889634,0.029604556,0.030528892,0.031242473,0.032068998,0.032578334,0.032851554,0.03299863,0.033168845,0.0331831,0.0330786,0.032807283,0.032897215,0.03291622,0.032884523,0.033231966,0.0334017,0.033230726,0.03290311,0.03266999,0.031897187,0.03136384,0.030278835,0.028949201,0.027758587,0.02639979,0.02509548,0.023780387,0.022885371,0.021857208,0.020996504,0.020015351,0.019062053,0.018324368,0.017237607,0.016006956,0.014662244,0.013197541,0.01191076,0.0106272735,0.009513082,0.008280502,0.007322115,0.0065242825,0.0058954665,0.0053707855,0.005177177,0.004983165,0.004842251,0.0047767246,0.004799376
Open,0,12,4,0.7351248,0.7246656,0.71748316,0.7079423,0.706757,0.6993893,0.693908,0.6896892,0.6876431,0.6829699,0.68639404,0.68712664,0.68268853,0.68318844,0.68221617,0.68336844,0.68289906,0.67584974,0.67649776,0.6679092,0.66667014,0.65386283,0.6520766,0.6419164,0.6299962,0.6198424,0.6126753,0.5977025,0.5885655,0.57786584,0.5674737,0.5590346,0.5478368,0.53432256,0.5300892,0.5172463,0.5103347,0.49940076,0.49152744,0.48199567,0.47373915,0.4641898,0.45379212,0.4451102,0.43274364,0.41824356,0.40552375,0.3894003,0.37348357,0.35428047,0.33562115,0.31446314,0.29397547,0.2716291,0.24772434,0.22494227,0.20161729,0.17908368,0.155798,0.13357683,0.114839226,0.09809636,0.08439958,0.07649121,0.07697759,0.08709656,0.09982345,0.11761851,0.13613854,0.15772796,0.17567214,0.1961136,0.21705896,0.23919004,0.26107997,0.2822643,0.30453876,0.3278764,0.34967703,0.37188303,0.3958871,0.41697857,0.4430783,0.46515688,0.48655406,0.5055966,0.52566814,0.5450268,0.562649,0.5779012,0.5913848,0.60362756,0.6119136,0.62199116,0.6276566,0.6333003,0.63521856,0.6386095,0.64268893,0.64674217,0.0040406855,0.004109865,0.0040785377,0.004110051,0.004279963,0.004366245,0.004337615,0.004473343,0.0045369137,0.00474147,0.004882577,0.0052246023,0.005411497,0.005873158,0.006259671,0.006673512,0.0071910946,0.0075648534,0.0081368005,0.008731734,0.009400485,0.009843899,0.010579756,0.011188354,0.011606593,0.0122033,0.012414414,0.012790976,0.013277935,0.013521223,0.013843729,0.014214748,0.014544182,0.014942423,0.015515401,0.016009528,0.016795339,0.017478863,0.018209035,0.019119922,0.020102689,0.020972004,0.021995226,0.02301318,0.023894532,0.024795096,0.025832552,0.02691912,0.027903061,0.029054388,0.02982523,0.030730058,0.03146485,0.03221502,0.032763895,0.033105824,0.033371568,0.03322237,0.033211075,0.033195134,0.03321003,0.032983787,0.033048343,0.03303041,0.033194613,0.03334923,0.033233628,0.03303748,0.03277181,0.03208763,0.031180816,0.03003998,0.028985199,0.027630676,0.02640906,0.02507446,0.023887726,0.022993723,0.022244258,0.021309484,0.020442886,0.01954174,0.01872648,0.017701749,0.01631197,0.014863426,0.013503922,0.012026368,0.0106304325,0.009297594,0.008142525,0.007274691,0.006527405,0.0059025493,0.0054501393,0.0051630028,0.0049926853,0.0048679295,0.0047413125,0.004815225
Open,0,13,4,0.7360484,0.7253048,0.7170398,0.7082063,0.70743936,0.6998178,0.69614893,0.690538,0.6876379,0.6857391,0.6860937,0.6857457,0.68354446,0.68367654,0.68240255,0.68229413,0.6826616,0.6765058,0.6766416,0.66742027,0.6683149,0.6623286,0.6521214,0.6420893,0.63271827,0.61925715,0.61316097,0.6002767,0.58947,0.5770945,0.5677,0.55779415,0.5479818,0.5349352,0.5256807,0.51901233,0.5106681,0.50010246,0.49096164,0.48259014,0.4740101,0.46520936,0.4545418,0.44461495,0.4321997,0.41819486,0.40661255,0.38839838,0.37324718,0.35381833,0.33412915,0.3146108,0.2932087,0.2714853,0.24784417,0.22449258,0.20162505,0.17932788,0.15614158,0.13247842,0.11507522,0.09634287,0.0819449,0.07637292,0.07757983,0.08684538,0.10139843,0.11861284,0.13584869,0.15881537,0.17755951,0.19848147,0.2198648,0.24147147,0.2631049,0.28383294,0.3062362,0.32825464,0.34995398,0.37392676,0.39587444,0.41891682,0.44275805,0.46491075,0.48754916,0.5030685,0.5262023,0.5453672,0.5627551,0.579224,0.59147966,0.60192823,0.6111195,0.6212193,0.6286315,0.63229567,0.63512367,0.6393647,0.64219856,0.64691657,0.0042337165,0.004183981,0.004188524,0.004179747,0.004265216,0.004372923,0.004461312,0.0044841827,0.004579639,0.0047889827,0.0050886525,0.005143668,0.0055190944,0.0058797956,0.0061651007,0.0065862807,0.0070227142,0.007476212,0.00801097,0.008668864,0.009398198,0.01000865,0.010470196,0.011014462,0.011579469,0.012027096,0.012371101,0.012725366,0.013180312,0.013335078,0.013633142,0.014093699,0.014322772,0.014707085,0.015224645,0.015934167,0.016577635,0.017339211,0.01801731,0.019056302,0.020009767,0.02102754,0.022044975,0.022979265,0.023849178,0.024805026,0.025958546,0.026898999,0.027928585,0.029037884,0.029856356,0.03079879,0.031605043,0.032335706,0.032741603,0.03308319,0.033274524,0.03332349,0.03332377,0.033335708,0.033293225,0.03333983,0.03327633,0.033112682,0.033528883,0.03370231,0.033589933,0.033149753,0.032875758,0.032299902,0.031671,0.030470254,0.02952946,0.028223526,0.027114023,0.025703328,0.024556499,0.023386968,0.02259288,0.02169282,0.020725556,0.019814419,0.018850934,0.017846145,0.016462319,0.015088788,0.013688644,0.012287838,0.010954028,0.009608313,0.008453046,0.0074053365,0.0066990373,0.0060945326,0.0056334645,0.0053005926,0.005012743,0.004907003,0.0048245033,0.004817153
Open,0,14,4,0.73688185,0.7262132,0.71852976,0.709133,0.70621365,0.6997,0.6922122,0.68985265,0.6880672,0.68537176,0.6865641,0.683236,0.6828113,0.6816067,0.6809023,0.6831602,0.683364,0.6757555,0.6769724,0.668687,0.6663219,0.66322577,0.6526863,0.64236224,0.63403034,0.6211007,0.6150137,0.6012056,0.5904595,0.5785019,0.5685158,0.5595331,0.54757106,0.53610885,0.52661747,0.5179109,0.51335526,0.50178033,0.49094364,0.48256406,0.475245,0.46545267,0.45287803,0.44369566,0.43232146,0.41764888,0.40576,0.38947505,0.37185532,0.35313222,0.33314812,0.31384644,0.29155838,0.2688534,0.24625236,0.22362721,0.19985357,0.17625138,0.15589017,0.13250178,0.11349242,0.09705076,0.08507729,0.078151844,0.079471596,0.0881196,0.10224318,0.11919025,0.1348865,0.15637349,0.1762176,0.19736205,0.21732736,0.23895104,0.2604349,0.28157276,0.3043137,0.3250896,0.34907675,0.37274787,0.3954377,0.41756546,0.44327858,0.46498603,0.4861311,0.5054559,0.52636546,0.54444605,0.56187356,0.5783187,0.5908278,0.6054021,0.6122799,0.62145686,0.6276345,0.6307642,0.6350296,0.63933647,0.6427274,0.6491564,0.004282382,0.0042513055,0.0042093033,0.0042543407,0.0042646993,0.004436986,0.0044001252,0.0044533224,0.0045546107,0.004714284,0.004851888,0.005067626,0.0052973954,0.005563626,0.005924745,0.0063914456,0.0068523586,0.007201321,0.007746639,0.008163132,0.009181071,0.009838672,0.01033014,0.010814022,0.011568619,0.012020782,0.012272682,0.012674973,0.01291743,0.013348533,0.013667914,0.013952777,0.01416477,0.0145656215,0.015202158,0.015944486,0.016727386,0.01752793,0.017989045,0.01885207,0.019843567,0.02084404,0.021649005,0.022577088,0.0234598,0.0244945,0.025546394,0.026776545,0.027683385,0.028711941,0.029383514,0.030184781,0.030736076,0.03149766,0.031935383,0.032031186,0.032300632,0.03236013,0.032414567,0.032509495,0.032375094,0.032435216,0.03246386,0.03248028,0.03269907,0.03287981,0.03274705,0.032567285,0.03215312,0.031561285,0.030900396,0.02967016,0.028593317,0.02728717,0.025907923,0.0247176,0.023647038,0.02268279,0.021813644,0.02116772,0.020293627,0.01935055,0.018530207,0.01757849,0.016353736,0.015082996,0.013510006,0.01220854,0.010799329,0.009530647,0.008394908,0.007491574,0.006675272,0.0061319894,0.0056481645,0.005416564,0.005172032,0.0050304383,0.004980728,0.004922281
Open,0,15,4,0.7357942,0.72348636,0.71591645,0.70730263,0.70425946,0.6998102,0.69378823,0.68959415,0.6867903,0.6840444,0.68590087,0.68293864,0.6832043,0.6799828,0.679925,0.6792005,0.67927974,0.67323554,0.6721843,0.66306466,0.6585805,0.65715307,0.6456924,0.63632697,0.6263779,0.611414,0.60513496,0.5924672,0.58221936,0.57020324,0.5610146,0.55077875,0.5385914,0.5287545,0.51878804,0.5108648,0.5026498,0.49368858,0.48497084,0.47598022,0.4692618,0.4604477,0.44901183,0.43990678,0.4274584,0.41557068,0.40170524,0.38692158,0.37044,0.35296726,0.33417287,0.31605223,0.29315707,0.27351478,0.25104302,0.22919172,0.20632961,0.18397772,0.1622112,0.1387603,0.12214941,0.10396594,0.09048029,0.08349771,0.08275446,0.09101012,0.10220509,0.11889405,0.13581589,0.15723386,0.17608768,0.19649094,0.2174542,0.23945495,0.26099285,0.28154227,0.3034728,0.3257082,0.34663856,0.37079278,0.3924649,0.41701505,0.4420905,0.46230686,0.4824228,0.5035197,0.52125,0.5410597,0.5590951,0.57578486,0.5878787,0.60212463,0.6082476,0.61920816,0.626101,0.6299283,0.63401,0.63524175,0.64035904,0.64457846,0.0041488414,0.004256671,0.00422655,0.0043546916,0.004426281,0.0045481506,0.004794863,0.0048664836,0.0051321895,0.005343365,0.0056638294,0.005919894,0.0062995725,0.0066100224,0.0069728373,0.0072960495,0.007653514,0.008137841,0.0085459165,0.009089949,0.009867352,0.010622084,0.0110535715,0.011687151,0.012179982,0.0125113325,0.012748666,0.013108357,0.013550826,0.01377444,0.013965587,0.014332834,0.014780412,0.015139009,0.015684567,0.016263254,0.01688209,0.017581105,0.018262861,0.019115137,0.020034222,0.02098893,0.021877132,0.022696134,0.023680767,0.02453502,0.02553512,0.02672742,0.027649235,0.028748661,0.029414423,0.030202376,0.030999677,0.03186672,0.03217304,0.03230383,0.03256844,0.032576077,0.032381963,0.032378502,0.032315183,0.031939987,0.03177098,0.031401753,0.031423483,0.03156419,0.03164854,0.031316146,0.03090778,0.03031838,0.029538345,0.028599665,0.027597692,0.026601126,0.025205784,0.024043638,0.022975849,0.021936383,0.021365352,0.020392932,0.019698422,0.018850679,0.018008837,0.016975662,0.015586619,0.014286907,0.012889435,0.01156989,0.010522616,0.0093360385,0.008328926,0.007514174,0.0066529317,0.006110586,0.0057474296,0.005545373,0.005333285,0.005277464,0.005183097,0.005356645
Open,0,16,4,0.7354866,0.7248378,0.71723485,0.7088776,0.7058445,0.69924134,0.6953735,0.6902779,0.68649095,0.6819839,0.6857387,0.6829198,0.68261254,0.68160856,0.6802225,0.67994356,0.67997783,0.67344,0.67183954,0.66672564,0.6607789,0.65868336,0.64475805,0.63766426,0.62669903,0.61410934,0.6069116,0.59239984,0.58295894,0.57243896,0.56160796,0.55037767,0.53909826,0.52944773,0.52223945,0.51487446,0.5078861,0.49386916,0.48746684,0.47934037,0.46882406,0.4606361,0.45010132,0.43991792,0.42873007,0.41502893,0.40171403,0.3859111,0.37266433,0.35272014,0.33416337,0.31497407,0.293449,0.2725706,0.24988957,0.22789048,0.20407689,0.18211773,0.15976496,0.13767584,0.11990055,0.10300886,0.09061749,0.083337605,0.08266643,0.08841716,0.10345109,0.11904615,0.13698553,0.15602766,0.1748762,0.19591525,0.21723607,0.23849824,0.26000085,0.2817627,0.30509496,0.32673547,0.34790275,0.3714077,0.39487955,0.41844815,0.44157416,0.46436915,0.4864612,0.5047337,0.5246209,0.5445693,0.56090343,0.57753134,0.59147626,0.6019895,0.6107585,0.6225652,0.6261482,0.6312094,0.6344279,0.6390765,0.6412266,0.6488132,0.0044926703,0.004496747,0.0044583636,0.0045486744,0.0046620658,0.0048570456,0.0048887273,0.005041492,0.0052316072,0.005363693,0.0057081594,0.005859855,0.0062132133,0.0065636984,0.006988808,0.00746077,0.007968017,0.008297474,0.008684314,0.009303959,0.009622396,0.010220159,0.010742816,0.011224769,0.011759874,0.012172909,0.012391305,0.012639755,0.01302814,0.013251345,0.013633315,0.013895812,0.014100869,0.014571298,0.015088917,0.015639119,0.016212914,0.016712299,0.01751277,0.018534053,0.019510617,0.020485707,0.02134855,0.022368064,0.023325851,0.024121026,0.025173655,0.026219532,0.027186982,0.028376283,0.029152794,0.030129094,0.030800737,0.031649526,0.032083094,0.032257736,0.032476608,0.03260638,0.032465685,0.032393355,0.03243328,0.032216016,0.032133505,0.032139502,0.032222867,0.03234792,0.03229087,0.031910088,0.03166831,0.03127096,0.030121684,0.028962597,0.027966984,0.026706964,0.025517998,0.0243264,0.023247028,0.022089353,0.021398334,0.020619648,0.019773128,0.018486485,0.017880265,0.016891163,0.015433431,0.014332992,0.0129355965,0.0116487825,0.010419921,0.009246929,0.008165368,0.0074208146,0.006581835,0.006188203,0.0058763926,0.005638039,0.005441362,0.0053858403,0.005403736,0.0055033094
Open,0,17,4,0.7345924,0.7239581,0.71654415,0.7082112,0.703926,0.6988479,0.6947086,0.6886105,0.68738425,0.68356776,0.6838046,0.6848265,0.6819405,0.6790788,0.67982346,0.6806388,0.679946,0.67352074,0.6719274,0.6657111,0.66257197,0.65720546,0.64688057,0.63885367,0.62755257,0.6158221,0.6082669,0.5929044,0.5850721,0.57420486,0.5647905,0.55159485,0.54315627,0.53319424,0.5236406,0.51308566,0.5075657,0.49553722,0.48829576,0.47841832,0.47019124,0.4601493,0.44998977,0.44104782,0.4292328,0.4160944,0.4046492,0.38966122,0.37144116,0.35263225,0.33399293,0.31545386,0.29337063,0.272016,0.24941745,0.22696717,0.20334435,0.18163466,0.15805691,0.13592632,0.11905752,0.10175429,0.08912453,0.0812541,0.081799656,0.09016805,0.10369908,0.11995031,0.13695173,0.15641005,0.17596619,0.1991382,0.21906385,0.2398143,0.26213166,0.2822292,0.3047702,0.32572863,0.34949633,0.3703099,0.39397347,0.41822866,0.4406334,0.4630588,0.48420298,0.50539494,0.52429765,0.5436575,0.55967784,0.577061,0.58955514,0.60097855,0.60952485,0.62378937,0.6271884,0.63095117,0.63594896,0.6377567,0.64231527,0.6481563,0.004315173,0.004431395,0.004409924,0.0045613246,0.004614579,0.00470684,0.004797751,0.004943696,0.00501814,0.0051839026,0.005478445,0.0057787346,0.005933684,0.0062751207,0.0067305546,0.007106047,0.007676049,0.008013126,0.008551739,0.009065572,0.009882003,0.010401564,0.010724812,0.011409569,0.011649935,0.012117072,0.012462637,0.012458649,0.012786389,0.013011865,0.013383811,0.013676368,0.013953496,0.014217153,0.0148654245,0.015505086,0.016075056,0.016712338,0.017425431,0.018328957,0.019389266,0.020192076,0.021146487,0.0222031,0.023154264,0.024058236,0.025252936,0.026281992,0.027277177,0.028462658,0.029303683,0.03010192,0.030832147,0.03151014,0.03185307,0.03205154,0.032137156,0.03228933,0.032167125,0.03219141,0.031840608,0.031504706,0.03142394,0.03162264,0.031400457,0.03183945,0.031705756,0.03146816,0.031056695,0.030402336,0.02967203,0.028568294,0.027568756,0.026435032,0.025372446,0.02400121,0.022875661,0.022147866,0.021324636,0.020526955,0.019896703,0.019288044,0.018332586,0.017191464,0.015905663,0.01464053,0.013221607,0.011782082,0.010500804,0.009355693,0.008213658,0.0073573436,0.00669757,0.006325339,0.005924495,0.0057064793,0.0056122285,0.005580046,0.0055283583,0.00555368
Open,0,18,4,0.73620695,0.7239424,0.71695197,0.70876324,0.7047106,0.6989166,0.6931005,0.69195706,0.6859064,0.68373185,0.684714,0.6823561,0.6813226,0.6806681,0.67890817,0.6808875,0.680744,0.6740217,0.6718877,0.66470504,0.6628806,0.6563889,0.64449805,0.63867694,0.62659705,0.61592114,0.60679036,0.59258324,0.58402413,0.57293105,0.56285596,0.5506964,0.54129815,0.5318184,0.51957804,0.51324415,0.5059159,0.49546045,0.48592848,0.47899136,0.46909308,0.4610579,0.44941884,0.43945542,0.4269559,0.41644454,0.40068874,0.3873513,0.36995453,0.35016558,0.33317718,0.31224427,0.29163203,0.27026778,0.24739651,0.22537449,0.20145024,0.17944625,0.15775953,0.13654332,0.118235864,0.10162374,0.08866741,0.08174113,0.083717495,0.089854844,0.10378856,0.11834827,0.13641284,0.15596816,0.17697366,0.19636124,0.21692888,0.23951894,0.26044136,0.28227666,0.3029764,0.32538015,0.34979388,0.37222502,0.39578754,0.41774532,0.44249374,0.4643455,0.48573682,0.50649285,0.5234883,0.5436614,0.5626794,0.5788668,0.5898864,0.6026279,0.6128434,0.62071544,0.6288587,0.6328685,0.6349186,0.63790894,0.6420674,0.6478856,0.0042362413,0.004305018,0.0044347383,0.0045543695,0.0046399934,0.004863314,0.0049241357,0.005072412,0.005137334,0.0053021973,0.005526524,0.005759281,0.0059450334,0.006305978,0.0066282367,0.007032164,0.0074546523,0.0078026233,0.008348347,0.008896143,0.009618776,0.010071938,0.010487032,0.011025167,0.01137072,0.011782506,0.011849044,0.011951269,0.012377328,0.012651167,0.012923042,0.013035778,0.013284651,0.013698442,0.014187176,0.014811472,0.015419488,0.016073132,0.01672257,0.017628638,0.018542645,0.01962762,0.020500805,0.021511925,0.022488458,0.023478925,0.024593012,0.02550813,0.026432155,0.027611865,0.028514193,0.02957966,0.030317124,0.031064946,0.031507235,0.031774018,0.03190592,0.031955063,0.032056764,0.03218276,0.032022633,0.031966593,0.03189118,0.031842493,0.03208023,0.032325,0.03214532,0.031864647,0.03151527,0.03103412,0.030189682,0.02912704,0.028033093,0.026861047,0.025522325,0.024317581,0.023132943,0.022217313,0.02132919,0.020426562,0.01964978,0.018732684,0.017891299,0.016713796,0.01550064,0.014279017,0.012824199,0.011451022,0.01015998,0.009050133,0.007988823,0.0070755607,0.006462367,0.006108805,0.005792117,0.0056574033,0.00554028,0.0054522213,0.00554013,0.00563691
Open,0,19,4,0.7347768,0.72428757,0.7163876,0.7075899,0.7041451,0.69910485,0.6924828,0.69019955,0.68540144,0.6844901,0.68496484,0.68457067,0.68268025,0.6816194,0.6803975,0.68025976,0.6806584,0.6747477,0.6738711,0.66499484,0.6634923,0.6504346,0.6451718,0.6377136,0.62695646,0.6158885,0.6070857,0.59623927,0.5853951,0.57286847,0.56355095,0.5551831,0.5420407,0.5336917,0.52346855,0.51234555,0.5093415,0.4937822,0.4877805,0.47818586,0.47002137,0.46104917,0.45092422,0.44132522,0.42827538,0.41371396,0.40149933,0.3848627,0.3694471,0.35291523,0.33164775,0.3115988,0.2923655,0.2701345,0.24730834,0.22516608,0.20213202,0.17976429,0.15842848,0.13702291,0.11882539,0.10125866,0.09053319,0.0821402,0.08363284,0.09072799,0.10369701,0.120352514,0.13722813,0.15869969,0.17703247,0.19716215,0.21719746,0.23965985,0.2600973,0.28212768,0.3027205,0.32514915,0.34794167,0.37135816,0.39666963,0.41545025,0.44099212,0.4650149,0.48248476,0.50594234,0.5239559,0.54441774,0.5616023,0.578441,0.5916424,0.60339403,0.61357516,0.62437713,0.62776726,0.6345591,0.6367465,0.63848436,0.6437888,0.6497422,0.004230419,0.0043559372,0.004323935,0.0044527682,0.0044760364,0.0046145595,0.0047004353,0.004800029,0.0048795883,0.0050433422,0.0053258315,0.005582214,0.005921929,0.0062196776,0.006571245,0.0068224035,0.0072879316,0.007598484,0.008122363,0.0085938955,0.009238381,0.009627217,0.010140368,0.010684411,0.011144445,0.011497856,0.011755103,0.011966824,0.012215677,0.012336867,0.012672151,0.012971675,0.013270366,0.013517616,0.013929266,0.014536842,0.015162903,0.015718574,0.016522301,0.017296555,0.018187577,0.019197721,0.020059418,0.02110635,0.02191122,0.022874467,0.023920517,0.024831196,0.025887493,0.027004544,0.02783182,0.028609421,0.029541062,0.030301688,0.03072116,0.031143546,0.031404488,0.03126997,0.031174982,0.03131524,0.031306155,0.03131624,0.031092271,0.031268988,0.031548314,0.031727824,0.03164594,0.031402506,0.03096982,0.030444559,0.029631335,0.028695911,0.02760109,0.026485108,0.025128331,0.023903826,0.0228896,0.022132153,0.021327024,0.020496171,0.019711692,0.018884594,0.018028969,0.017088667,0.0157582,0.014456833,0.013164895,0.011965584,0.010597445,0.009627226,0.008584242,0.0077264714,0.007003197,0.0065398575,0.0062028132,0.0060668685,0.0059515415,0.0059421444,0.005890248,0.005906771
Open,0,20,4,0.7348252,0.7241571,0.7163509,0.70748776,0.7051107,0.69725734,0.6909909,0.6872887,0.6851692,0.68138516,0.68307596,0.68116015,0.67765135,0.67760223,0.67624223,0.6775074,0.67537785,0.67110634,0.66784436,0.65951633,0.65631986,0.6442953,0.640878,0.632047,0.6212021,0.60916555,0.602883,0.5877224,0.5775575,0.5666151,0.5582427,0.54533446,0.53709614,0.5265388,0.51537275,0.5096059,0.5021926,0.48861414,0.48151737,0.47451305,0.4669455,0.45751634,0.4476994,0.43854976,0.4277109,0.41380665,0.40238002,0.38884804,0.3729341,0.35571927,0.33755058,0.3172941,0.29671308,0.27618107,0.2535963,0.23181216,0.20947346,0.18740055,0.16438407,0.14362495,0.124074884,0.107933015,0.09506402,0.0848395,0.08560454,0.091156825,0.10423946,0.11908028,0.13673879,0.15514353,0.17566948,0.19618757,0.21773624,0.2388349,0.26007447,0.2819234,0.30416915,0.32735625,0.3476929,0.37234634,0.3952526,0.41728115,0.4426383,0.46251127,0.48742643,0.5043413,0.5225965,0.5420819,0.55979234,0.5761888,0.58805907,0.6032795,0.60873055,0.6187876,0.62711704,0.63096356,0.632868,0.6346366,0.6423658,0.64486295,0.0040553696,0.0041221026,0.004098378,0.0040864726,0.0041133543,0.0042852373,0.004352388,0.004467657,0.00453496,0.0047963094,0.0050337766,0.0052924193,0.0056573227,0.0059682494,0.006473039,0.007042158,0.007606815,0.0080979215,0.008510631,0.009154944,0.009772167,0.0101107415,0.010802145,0.011345799,0.012007524,0.012439682,0.012652271,0.01293502,0.013268397,0.013462835,0.013819275,0.014082712,0.01438208,0.014593181,0.015148336,0.015957233,0.016508993,0.017045101,0.017873323,0.018768119,0.019622166,0.020358138,0.021290194,0.022267055,0.02326863,0.024228504,0.025272392,0.026375545,0.027369337,0.02835317,0.029260574,0.030171005,0.030971305,0.03170692,0.03205307,0.03236809,0.03244593,0.03236813,0.03247773,0.032524332,0.032393076,0.032251347,0.032330856,0.03230024,0.032310456,0.032488707,0.032398276,0.032093585,0.03185252,0.031215727,0.03045535,0.029403092,0.028027896,0.026605459,0.025652794,0.024315668,0.023275346,0.02256288,0.021606097,0.020427957,0.019803789,0.01891075,0.018198866,0.016832987,0.015541383,0.014312251,0.012903649,0.011708455,0.010458889,0.009337861,0.008381276,0.007655472,0.0070440825,0.006672013,0.0061969575,0.006002171,0.0058411392,0.005751707,0.005691339,0.005818029
